Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Euro area,EMU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.150367063034,203.761262540727,196.311731430649,179.39569900338,174.524616076425,187.124600278176,144.076476131368,128.853303419859,156.052981170679,150.119964973327,154.810363172808,157.477171454202,,,
Eritrea,ERI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23665480427046,1.62814070351759,0.00501672240802676,2.31612903225806,0.0164179104477612,3.48955223880597,,2.78260869565217,0.417391304347826,0.821739130434783,1.34347826086957,0.769565217391304,,,
Spain,ESP,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.451777829421,175.270953368672,165.402610364683,142.139549291412,142.329481132075,157.722231050373,106.544602818706,96.9269424661919,130.675287356322,122.616461501328,122.580827366746,139.152665075577,,,
Estonia,EST,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0570962479609,71.6495412844037,84.5212355212355,61.0338409475465,75.8028673835125,76.0367892976589,100.329431438127,69.4597315436242,68.3891472868217,71.5632911392405,81.0048309178744,83.1376582278481,,,
Ethiopia,ETH,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0124835075612,5.7023243045388,10.3092850210288,10.9025189113312,11.1310092564945,16.0398917224676,17.2002057915625,17.66231717809,21.847099210436,20.8190506279125,23.7576567183631,19.2127124809842,,,
European Union,EUU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.621500730364,174.375550593592,168.011669699196,160.185146635756,156.830672345228,169.081747715226,138.445041537576,124.68695528628,147.059860116416,143.753186178028,147.338295362801,153.290936758432,,,
Fragile and conflict affected situations,FCS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.142578567865,118.386033065318,132.745530688522,134.217303822938,134.495465604955,123.502902468206,130.580762250454,107.98388168091,124.079740996984,150.966007553877,188.554532924281,168.455105435907,,,
Fiji,FJI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4823529411765,19.2529411764706,45.2882352941176,39.1764705882353,25.1235294117647,23.9408284023669,41.1242603550296,21.8078758949881,16.3515151515152,57.4545454545455,32.8121212121212,56.7090909090909,,,
France,FRA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.299884050713,223.355397564763,212.103394960911,192.493986263647,190.393992769074,209.343913549932,152.446534236153,120.56342502821,150.51328419937,141.299381265257,136.966738844717,140.611394265174,,,
